"                                               car";"area";"uf";"mun";"modulo_fiscal";"tipo_imovel";"situacao";"condicao                                               "
" TO-1707108-CFE65C9ED4E14986B29620F8BA2FEF1D";"64.2683";"TO";"Divinópolis do Tocantins";"0.8034";"IRU";"AT";"Aguardando analise"
" TO-1707108-B8055140E6A34EF9A33E7724E638DF3B";"16.9543";"TO";"Divinópolis do Tocantins";"0.2119";"IRU";"AT";"Aguardando analise"
" TO-1707108-29052F03185147E0BDAA6EA84AB1204C";"35.5595";"TO";"Divinópolis do Tocantins";"0.4445";"IRU";"CA";"CANCELADO_POR_DECISAO_ADMINISTRATIVA"
" TO-1707108-E0AD8A4BF5AF4860A486ADE1F4257C6C";"175.2480";"TO";"Divinópolis do Tocantins";"2.1906";"IRU";"AT";"Aguardando analise"
" TO-1707108-7C9705EBCD9A4686B5A8B6BB67460AFC";"913.6609";"TO";"Divinópolis do Tocantins";"11.4208";"IRU";"CA";"CANCELADO_POR_DECISAO_ADMINISTRATIVA"
" TO-1707108-2AB02B0EBB034A61A7509887A0B7EBFA";"77.9339";"TO";"Divinópolis do Tocantins";"0.9742";"IRU";"AT";"Aguardando analise"
" TO-1707108-DBEB258B20E7448485FFEE2DBF3511D2";"125.3173";"TO";"Divinópolis do Tocantins";"1.5665";"IRU";"AT";"Aguardando análise"
" TO-1707108-5B41E522CE7646FBA967BD30A8A3AE17";"96.1558";"TO";"Divinópolis do Tocantins";"1.2020";"IRU";"CA";"CANCELADO_POR_DECISAO_ADMINISTRATIVA"
" TO-1707108-E2E970527F1B4E6388A025D15BF41022";"38.6701";"TO";"Divinópolis do Tocantins";"0.4834";"IRU";"AT";"Aguardando análise"
" TO-1707108-AB61936355D448F0BCFFA024E6CAF79C";"66.4151";"TO";"Divinópolis do Tocantins";"0.8302";"IRU";"AT";"Aguardando análise"
" TO-1707108-AE9596CEF7034947AFEBB9B063A084D1";"355.9833";"TO";"Divinópolis do Tocantins";"4.4498";"IRU";"AT";"Aguardando analise"
" TO-1707108-83F94E36432E4EB18367BA91B3527E62";"91.3116";"TO";"Divinópolis do Tocantins";"1.1414";"IRU";"AT";"Aguardando analise"
" TO-1707108-DDED97054C704904BF74E469797BF607";"139.6510";"TO";"Divinópolis do Tocantins";"1.7457";"IRU";"AT";"Aguardando analise"
" TO-1707108-CE16CD11179B459C9909A5E783BCA11E";"75.7490";"TO";"Divinópolis do Tocantins";"0.9469";"IRU";"AT";"Aguardando analise"
" TO-1707108-53E5C47CE407482F8F0FEC375678A508";"221.2788";"TO";"Divinópolis do Tocantins";"2.7660";"IRU";"AT";"Aguardando análise"
" TO-1707108-6F1F1CF222AE45019A9586362BDD2CFB";"585.7455";"TO";"Divinópolis do Tocantins";"7.3218";"IRU";"AT";"Aguardando analise"
