"                                        car";"area";"uf";"mun";"modulo_fiscal";"tipo_imovel";"situacao";"condicao                                         "
" MG-3111101-6048654F2F644514857F7AD7AF95C6A9";"129.1435";"MG";"Campina Verde";"4.3048";"IRU";"AT";"Aguardando analise"
" MG-3111101-E2F1E37C9CD441BABC67F6D775BFD1F1";"159.3407";"MG";"Campina Verde";"5.3400";"IRU";"AT";"Aguardando análise"
" MG-3111101-CF5FB28E2836490294840F009F4AD230";"32.0000";"MG";"Campina Verde";"1.0700";"IRU";"AT";"Aguardando análise"
" MG-3111101-31D1C36CED0E477B95ED24AE2F7AB306";"20.0170";"MG";"Campina Verde";"0.6672";"IRU";"AT";"Aguardando analise"
" MG-3111101-C92F363BA42F4DE999EC772FD203E589";"117.9086";"MG";"Campina Verde";"3.9303";"IRU";"AT";"Aguardando análise, não passível de revisão de dados"
" MG-3111101-F37399521AFB4826B88E98DC59A8149B";"44.9270";"MG";"Campina Verde";"1.4976";"IRU";"AT";"Aguardando analise"
" MG-3111101-39CDF03F5023460AB7D8F25B8246459F";"174.8868";"MG";"Campina Verde";"5.8300";"IRU";"AT";"Aguardando análise"
" MG-3111101-DEAF6292B9E4463D953B5042EB89E8E9";"288.3988";"MG";"Campina Verde";"9.6133";"IRU";"AT";"Aguardando analise"
" MG-3111101-CD3BFD8627FB4A188C4EEF33900EF253";"102.5374";"MG";"Campina Verde";"3.4179";"IRU";"AT";"Aguardando analise"
" MG-3111101-CD4368A2C19E4C67A341CB9A1F2C80B9";"141.2876";"MG";"Campina Verde";"4.7096";"IRU";"AT";"Aguardando analise"
" MG-3111101-F902E28F9F6B4DF28387ED1DA3973C95";"111.5361";"MG";"Campina Verde";"3.7179";"IRU";"AT";"Aguardando analise"
" MG-3111101-677621909CF846CEB1F77A4C130D130C";"112.5855";"MG";"Campina Verde";"3.7528";"IRU";"AT";"Aguardando analise"
" MG-3111101-D12821D2233947A0BC2995A813B5C4FC";"7.6423";"MG";"Campina Verde";"0.2600";"IRU";"AT";"Aguardando análise"
" MG-3111101-9A3CF31724484C7891CC362CCB0B1F34";"56.4905";"MG";"Campina Verde";"1.8900";"IRU";"AT";"Aguardando análise"
" MG-3111101-881DCBB449E9465488E54424E1580F00";"153.3247";"MG";"Campina Verde";"5.1108";"IRU";"AT";"Aguardando analise"
" MG-3111101-AA2C919B295B4B898D09046D2CD1461A";"158.0221";"MG";"Campina Verde";"5.2674";"IRU";"AT";"Aguardando analise"
" MG-3111101-9EEA38AF53374D3E8798A45214172C6D";"54.2190";"MG";"Campina Verde";"1.8073";"IRU";"AT";"Aguardando analise"
" MG-3111101-B008532EAEA3446AA5FDA7C7DF76230E";"169.4827";"MG";"Campina Verde";"5.6800";"IRU";"AT";"Aguardando análise"
" MG-3111101-4045D60D6D7544ECBAF64D3B201C5AD5";"73.6252";"MG";"Campina Verde";"2.4542";"IRU";"AT";"Aguardando análise, não passível de revisão de dados"
" MG-3111101-A79C69A166354F7E9A66E95B44F56A0D";"24.7802";"MG";"Campina Verde";"0.8260";"IRU";"AT";"Aguardando analise"
" MG-3111101-E59F63C7EC234233B30EBDE22DBC1526";"3.3812";"MG";"Campina Verde";"0.1127";"IRU";"AT";"Aguardando analise"
" MG-3111101-CEE99C0A56DC4220945A22E91AFD708F";"76.9433";"MG";"Campina Verde";"2.5648";"IRU";"AT";"Aguardando analise"
" MG-3111101-0D029E886BBD420D8368E83D8EF3F918";"451.5495";"MG";"Campina Verde";"15.0517";"IRU";"AT";"Aguardando analise"
" MG-3111101-4D88E95B4B03472BA001D27DC9288FAE";"258.0556";"MG";"Campina Verde";"8.6019";"IRU";"AT";"Aguardando analise"
" MG-3111101-BD68AD818BAC481292BECD7F77BB71E4";"25.8534";"MG";"Campina Verde";"0.8618";"IRU";"AT";"Aguardando analise"
" MG-3111101-4E8DB4906BC740E1AE9676D226CD2245";"266.4902";"MG";"Campina Verde";"8.8830";"IRU";"AT";"Aguardando análise"
" MG-3111101-8F158347BF7742F3A7159ED1AEC902F7";"152.3013";"MG";"Campina Verde";"5.0767";"IRU";"AT";"Aguardando analise"
" MG-3111101-6ADA8C0BC7EB47E7902D95EAC1283366";"235.0814";"MG";"Campina Verde";"7.8360";"IRU";"AT";"Aguardando analise"
" MG-3111101-B76D3F325EE04D489A61E325E55C9DFC";"61.5631";"MG";"Campina Verde";"2.0521";"IRU";"AT";"Aguardando analise"
